======================================================================
  QuantHive — Multi-Agent PPO Training
  Episodes: 8000  |  Curriculum: 4 phases
  Device: cuda  |  Seed: 42
======================================================================
/kaggle/working/QuantHive/training/ppo_trainer.py:171: UserWarning: Creating a tensor from a list of numpy.ndarrays is extremely slow. Please consider converting the list to a single numpy.ndarray with numpy.array() before converting to a tensor. (Triggered internally at /pytorch/torch/csrc/utils/tensor_new.cpp:253.)
  mb_cont = torch.FloatTensor(
Ep  2000 [hard        ] [risk_manager_0      ] | DD=53.26% | Ret=-52.55% | Viol=88.80% | Fails=135 | 3.1s
Ep  2010 [hard        ] [risk_manager_0      ] | DD=24.98% | Ret=-24.86% | Viol=87.00% | Fails=175 | 3.2s
Ep  2020 [hard        ] [risk_manager_0      ] | DD=21.72% | Ret=-21.70% | Viol=94.40% | Fails=91 | 3.4s
Ep  2030 [hard        ] [risk_manager_0      ] | DD=34.33% | Ret=-33.38% | Viol=78.60% | Fails=271 | 3.4s
Ep  2040 [hard        ] [risk_manager_0      ] | DD=45.41% | Ret=-44.84% | Viol=88.40% | Fails=234 | 3.3s
Ep  2050 [hard        ] [portfolio_manager_0 ] | DD=19.35% | Ret=-18.65% | Viol=88.20% | Fails=79 | 3.1s
Ep  2060 [hard        ] [portfolio_manager_0 ] | DD=21.83% | Ret=-21.71% | Viol=89.00% | Fails=139 | 3.5s
Ep  2070 [hard        ] [portfolio_manager_0 ] | DD=32.17% | Ret=-30.73% | Viol=90.20% | Fails=337 | 3.5s
Ep  2080 [hard        ] [portfolio_manager_0 ] | DD=20.87% | Ret=-20.62% | Viol=87.80% | Fails=53 | 3.2s
Ep  2090 [hard        ] [portfolio_manager_0 ] | DD=58.69% | Ret=-58.44% | Viol=75.60% | Fails=242 | 3.4s
Ep  2100 [hard        ] [trader_0            ] | DD=16.80% | Ret=-16.78% | Viol=85.60% | Fails=37 | 3.3s
Ep  2110 [hard        ] [trader_0            ] | DD=30.39% | Ret=-30.30% | Viol=86.60% | Fails=246 | 3.4s
Ep  2120 [hard        ] [trader_0            ] | DD=8.90% | Ret=-8.90% | Viol=81.60% | Fails=143 | 3.6s
Ep  2130 [hard        ] [trader_0            ] | DD=40.96% | Ret=-40.93% | Viol=88.40% | Fails=177 | 3.2s
Ep  2140 [hard        ] [trader_0            ] | DD=11.83% | Ret=-11.74% | Viol=82.60% | Fails=74 | 3.4s
Ep  2150 [hard        ] [risk_manager_0      ] | DD=25.54% | Ret=-25.51% | Viol=87.80% | Fails=105 | 3.2s
Ep  2160 [hard        ] [risk_manager_0      ] | DD=12.90% | Ret=-12.43% | Viol=84.00% | Fails=352 | 3.0s
Ep  2170 [hard        ] [risk_manager_0      ] | DD=18.15% | Ret=-18.05% | Viol=84.80% | Fails=205 | 3.1s
Ep  2180 [hard        ] [risk_manager_0      ] | DD=13.60% | Ret=-13.21% | Viol=87.60% | Fails=556 | 3.2s
Ep  2190 [hard        ] [risk_manager_0      ] | DD=2.50% | Ret=-2.50% | Viol=79.60% | Fails=496 | 3.2s
Ep  2200 [hard        ] [portfolio_manager_0 ] | DD=20.81% | Ret=-20.62% | Viol=88.00% | Fails=585 | 3.1s
Ep  2210 [hard        ] [portfolio_manager_0 ] | DD=40.36% | Ret=-39.66% | Viol=91.20% | Fails=81 | 3.4s
Ep  2220 [hard        ] [portfolio_manager_0 ] | DD=16.82% | Ret=-16.28% | Viol=84.60% | Fails=378 | 3.1s
Ep  2230 [hard        ] [portfolio_manager_0 ] | DD=46.72% | Ret=-46.64% | Viol=90.60% | Fails=31 | 3.2s
Ep  2240 [hard        ] [portfolio_manager_0 ] | DD=51.69% | Ret=-51.68% | Viol=87.80% | Fails=71 | 3.2s
Ep  2250 [hard        ] [trader_0            ] | DD=0.90% | Ret=+0.66% | Viol=79.40% | Fails=444 | 3.4s
Ep  2260 [hard        ] [trader_0            ] | DD=39.65% | Ret=-39.56% | Viol=81.00% | Fails=130 | 3.3s
Ep  2270 [hard        ] [trader_0            ] | DD=15.19% | Ret=-14.91% | Viol=82.20% | Fails=328 | 3.4s
Ep  2280 [hard        ] [trader_0            ] | DD=12.88% | Ret=-12.80% | Viol=84.40% | Fails=15 | 3.3s
Ep  2290 [hard        ] [trader_0            ] | DD=29.38% | Ret=-28.83% | Viol=86.80% | Fails=35 | 3.5s
Ep  2300 [hard        ] [risk_manager_0      ] | DD=13.71% | Ret=-13.58% | Viol=79.00% | Fails=285 | 3.3s
Ep  2310 [hard        ] [risk_manager_0      ] | DD=11.98% | Ret=-11.50% | Viol=73.40% | Fails=454 | 3.5s
Ep  2320 [hard        ] [risk_manager_0      ] | DD=13.18% | Ret=-13.18% | Viol=79.40% | Fails=18 | 3.5s
Ep  2330 [hard        ] [risk_manager_0      ] | DD=22.32% | Ret=-21.90% | Viol=72.20% | Fails=224 | 3.4s
Ep  2340 [hard        ] [risk_manager_0      ] | DD=27.16% | Ret=-27.16% | Viol=71.20% | Fails=151 | 3.4s
Ep  2350 [hard        ] [portfolio_manager_0 ] | DD=35.98% | Ret=-35.96% | Viol=83.20% | Fails=150 | 3.1s
Ep  2360 [hard        ] [portfolio_manager_0 ] | DD=22.19% | Ret=-22.18% | Viol=70.40% | Fails=45 | 3.2s
Ep  2370 [hard        ] [portfolio_manager_0 ] | DD=26.60% | Ret=-26.40% | Viol=78.00% | Fails=76 | 3.2s
Ep  2380 [hard        ] [portfolio_manager_0 ] | DD=10.41% | Ret=-10.06% | Viol=75.80% | Fails=236 | 3.2s
Ep  2390 [hard        ] [portfolio_manager_0 ] | DD=3.32% | Ret=-3.32% | Viol=76.80% | Fails=484 | 3.4s
Ep  2400 [hard        ] [trader_0            ] | DD=25.44% | Ret=-25.40% | Viol=75.40% | Fails=170 | 3.2s
Ep  2410 [hard        ] [trader_0            ] | DD=42.01% | Ret=-41.49% | Viol=74.60% | Fails=110 | 3.2s
Ep  2420 [hard        ] [trader_0            ] | DD=5.33% | Ret=-5.23% | Viol=64.20% | Fails=67 | 3.2s
Ep  2430 [hard        ] [trader_0            ] | DD=0.53% | Ret=+0.44% | Viol=47.40% | Fails=938 | 3.5s
Ep  2440 [hard        ] [trader_0            ] | DD=8.45% | Ret=-8.45% | Viol=63.60% | Fails=213 | 3.3s
Ep  2450 [hard        ] [risk_manager_0      ] | DD=31.37% | Ret=-31.16% | Viol=59.20% | Fails=72 | 3.5s
Ep  2460 [hard        ] [risk_manager_0      ] | DD=15.98% | Ret=-15.23% | Viol=55.40% | Fails=21 | 3.3s
Ep  2470 [hard        ] [risk_manager_0      ] | DD=12.16% | Ret=-12.16% | Viol=65.20% | Fails=52 | 3.4s
Ep  2480 [hard        ] [risk_manager_0      ] | DD=20.51% | Ret=-20.51% | Viol=59.00% | Fails=157 | 3.6s
Ep  2490 [hard        ] [risk_manager_0      ] | DD=15.86% | Ret=-15.40% | Viol=68.40% | Fails=59 | 3.4s
Ep  2500 [hard        ] [portfolio_manager_0 ] | DD=19.04% | Ret=-18.62% | Viol=69.40% | Fails=126 | 3.2s
Ep  2510 [hard        ] [portfolio_manager_0 ] | DD=34.42% | Ret=-33.89% | Viol=69.20% | Fails=406 | 3.3s
Ep  2520 [hard        ] [portfolio_manager_0 ] | DD=7.07% | Ret=-7.07% | Viol=65.80% | Fails=206 | 3.1s
Ep  2530 [hard        ] [portfolio_manager_0 ] | DD=10.82% | Ret=-10.09% | Viol=68.80% | Fails=372 | 3.4s
Ep  2540 [hard        ] [portfolio_manager_0 ] | DD=29.82% | Ret=-28.43% | Viol=61.60% | Fails=173 | 3.3s
Ep  2550 [hard        ] [trader_0            ] | DD=43.05% | Ret=-43.05% | Viol=68.60% | Fails=24 | 3.3s
Ep  2560 [hard        ] [trader_0            ] | DD=57.93% | Ret=-57.40% | Viol=66.60% | Fails=67 | 3.2s
Ep  2570 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=81.60% | Fails=864 | 3.2s
Ep  2580 [hard        ] [trader_0            ] | DD=57.75% | Ret=-57.75% | Viol=56.40% | Fails=51 | 3.2s
Ep  2590 [hard        ] [trader_0            ] | DD=29.94% | Ret=-29.43% | Viol=80.40% | Fails=469 | 3.5s
Ep  2600 [hard        ] [risk_manager_0      ] | DD=88.90% | Ret=-88.86% | Viol=68.40% | Fails=136 | 3.4s
Ep  2610 [hard        ] [risk_manager_0      ] | DD=27.55% | Ret=-27.53% | Viol=78.40% | Fails=53 | 3.2s
Ep  2620 [hard        ] [risk_manager_0      ] | DD=19.69% | Ret=-19.63% | Viol=76.00% | Fails=127 | 3.3s
Ep  2630 [hard        ] [risk_manager_0      ] | DD=7.72% | Ret=-7.72% | Viol=80.40% | Fails=545 | 3.1s
Ep  2640 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=76.80% | Fails=444 | 3.7s
Ep  2650 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=85.00% | Fails=617 | 3.1s
Ep  2660 [hard        ] [portfolio_manager_0 ] | DD=32.83% | Ret=-31.72% | Viol=77.60% | Fails=477 | 3.4s
Ep  2670 [hard        ] [portfolio_manager_0 ] | DD=9.88% | Ret=-9.85% | Viol=76.80% | Fails=442 | 3.2s
Ep  2680 [hard        ] [portfolio_manager_0 ] | DD=18.24% | Ret=-18.24% | Viol=76.20% | Fails=492 | 3.3s
Ep  2690 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=83.60% | Fails=414 | 3.1s
Ep  2700 [hard        ] [trader_0            ] | DD=19.34% | Ret=-18.69% | Viol=79.00% | Fails=252 | 3.3s
Ep  2710 [hard        ] [trader_0            ] | DD=19.23% | Ret=-19.23% | Viol=59.00% | Fails=158 | 3.2s
Ep  2720 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=80.80% | Fails=716 | 3.3s
Ep  2730 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=61.20% | Fails=512 | 3.1s
Ep  2740 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=57.20% | Fails=423 | 3.2s
Ep  2750 [hard        ] [risk_manager_0      ] | DD=5.48% | Ret=-5.27% | Viol=38.00% | Fails=313 | 3.2s
Ep  2760 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=49.40% | Fails=826 | 3.4s
Ep  2770 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=49.40% | Fails=454 | 3.1s
Ep  2780 [hard        ] [risk_manager_0      ] | DD=24.71% | Ret=-23.96% | Viol=40.40% | Fails=433 | 3.5s
Ep  2790 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=46.00% | Fails=478 | 3.4s
Ep  2800 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=48.60% | Fails=211 | 3.3s
Ep  2810 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=36.00% | Fails=137 | 3.3s
Ep  2820 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=40.60% | Fails=181 | 3.3s
Ep  2830 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=48.20% | Fails=146 | 3.1s
Ep  2840 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=41.60% | Fails=199 | 3.3s
Ep  2850 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=53.60% | Fails=291 | 3.4s
Ep  2860 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=66.40% | Fails=282 | 3.3s
Ep  2870 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=75.60% | Fails=143 | 3.2s
Ep  2880 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=81.40% | Fails=232 | 3.2s
Ep  2890 [hard        ] [trader_0            ] | DD=37.77% | Ret=-37.67% | Viol=74.40% | Fails=52 | 3.2s
Ep  2900 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=74.60% | Fails=138 | 3.3s
Ep  2910 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=80.60% | Fails=142 | 3.2s
Ep  2920 [hard        ] [risk_manager_0      ] | DD=50.50% | Ret=-49.74% | Viol=70.00% | Fails=71 | 3.2s
Ep  2930 [hard        ] [risk_manager_0      ] | DD=26.78% | Ret=-25.25% | Viol=83.80% | Fails=89 | 3.1s
Ep  2940 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=60.00% | Fails=24 | 3.1s
Ep  2950 [hard        ] [portfolio_manager_0 ] | DD=28.48% | Ret=-28.48% | Viol=77.80% | Fails=8 | 3.4s
Ep  2960 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=81.40% | Fails=18 | 3.4s
Ep  2970 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=84.80% | Fails=23 | 3.2s
Ep  2980 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=76.20% | Fails=14 | 3.1s
Ep  2990 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=71.60% | Fails=13 | 3.2s
Ep  3000 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=88.20% | Fails=12 | 3.3s
Ep  3010 [hard        ] [trader_0            ] | DD=8.94% | Ret=-8.75% | Viol=66.60% | Fails=4 | 3.2s
Ep  3020 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=19.20% | Fails=15 | 3.5s
Ep  3030 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=58.60% | Fails=20 | 3.6s
Ep  3040 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=89.80% | Fails=21 | 3.1s
Ep  3050 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=63.80% | Fails=21 | 3.1s
Ep  3060 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=78.00% | Fails=5 | 3.2s
Ep  3070 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=60.20% | Fails=11 | 3.3s
Ep  3080 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=77.00% | Fails=2 | 3.1s
Ep  3090 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=65.80% | Fails=1 | 3.1s
Ep  3100 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=77.60% | Fails=0 | 3.3s
Ep  3110 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=69.40% | Fails=0 | 3.1s
Ep  3120 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=35.00% | Fails=5 | 3.2s
Ep  3130 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=90.40% | Fails=0 | 3.1s
Ep  3140 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=64.00% | Fails=4 | 3.3s
Ep  3150 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=68.60% | Fails=2 | 3.2s
Ep  3160 [hard        ] [trader_0            ] | DD=29.16% | Ret=-29.12% | Viol=53.60% | Fails=22 | 3.5s
Ep  3170 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=69.80% | Fails=1 | 3.1s
Ep  3180 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=87.20% | Fails=1 | 3.1s
Ep  3190 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=61.20% | Fails=0 | 3.6s
Ep  3200 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=79.00% | Fails=5 | 3.1s
Ep  3210 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=86.40% | Fails=0 | 3.1s
Ep  3220 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=77.40% | Fails=0 | 3.2s
Ep  3230 [hard        ] [risk_manager_0      ] | DD=12.12% | Ret=-12.06% | Viol=76.40% | Fails=0 | 3.2s
Ep  3240 [hard        ] [risk_manager_0      ] | DD=27.93% | Ret=-26.83% | Viol=64.20% | Fails=412 | 3.2s
Ep  3250 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=77.20% | Fails=0 | 3.7s
Ep  3260 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=77.00% | Fails=0 | 3.4s
Ep  3270 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=82.00% | Fails=0 | 3.1s
Ep  3280 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=35.20% | Fails=0 | 3.3s
Ep  3290 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=88.20% | Fails=0 | 3.1s
Ep  3300 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=90.20% | Fails=0 | 3.1s
Ep  3310 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=89.00% | Fails=0 | 3.3s
Ep  3320 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=74.60% | Fails=0 | 3.5s
Ep  3330 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=77.60% | Fails=0 | 3.4s
Ep  3340 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=63.60% | Fails=0 | 3.2s
Ep  3350 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=74.40% | Fails=0 | 3.5s
Ep  3360 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=73.20% | Fails=0 | 3.5s
Ep  3370 [hard        ] [risk_manager_0      ] | DD=12.66% | Ret=-12.52% | Viol=61.40% | Fails=0 | 3.3s
Ep  3380 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=46.20% | Fails=0 | 3.2s
Ep  3390 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=71.20% | Fails=0 | 3.1s
Ep  3400 [hard        ] [portfolio_manager_0 ] | DD=10.17% | Ret=-9.79% | Viol=74.00% | Fails=0 | 3.5s
Ep  3410 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=75.40% | Fails=0 | 3.1s
Ep  3420 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=74.60% | Fails=0 | 3.2s
Ep  3430 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=47.80% | Fails=0 | 3.4s
Ep  3440 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=65.60% | Fails=0 | 3.2s
Ep  3450 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=67.80% | Fails=0 | 3.5s
Ep  3460 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=58.40% | Fails=0 | 3.3s
Ep  3470 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=91.40% | Fails=0 | 3.3s
Ep  3480 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=93.80% | Fails=0 | 3.1s
Ep  3490 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=91.00% | Fails=0 | 3.2s
Ep  3500 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=75.00% | Fails=0 | 3.2s
Ep  3510 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=52.60% | Fails=0 | 3.2s
Ep  3520 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=62.40% | Fails=0 | 3.2s
Ep  3530 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=84.00% | Fails=0 | 3.1s
Ep  3540 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=75.00% | Fails=0 | 3.3s
Ep  3550 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=64.20% | Fails=0 | 3.3s
Ep  3560 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=73.80% | Fails=0 | 3.2s
Ep  3570 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=69.20% | Fails=0 | 3.5s
Ep  3580 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=68.00% | Fails=0 | 3.2s
Ep  3590 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=61.60% | Fails=0 | 3.1s
Ep  3600 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=63.80% | Fails=0 | 3.2s
Ep  3610 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=60.00% | Fails=0 | 3.1s
Ep  3620 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=82.80% | Fails=0 | 3.4s
Ep  3630 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=72.40% | Fails=0 | 3.4s
Ep  3640 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=71.80% | Fails=0 | 3.1s
Ep  3650 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=78.20% | Fails=0 | 3.1s
Ep  3660 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=59.80% | Fails=0 | 3.0s
Ep  3670 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=78.60% | Fails=0 | 3.1s
Ep  3680 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=67.20% | Fails=0 | 3.3s
Ep  3690 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=77.00% | Fails=0 | 3.3s
Ep  3700 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=66.40% | Fails=0 | 3.2s
Ep  3710 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=83.40% | Fails=0 | 3.4s
Ep  3720 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=39.60% | Fails=0 | 3.3s
Ep  3730 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=84.60% | Fails=0 | 3.2s
Ep  3740 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=85.20% | Fails=0 | 3.2s
Ep  3750 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=84.60% | Fails=0 | 3.3s
Ep  3760 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=78.00% | Fails=0 | 3.2s
Ep  3770 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=72.20% | Fails=0 | 3.3s
Ep  3780 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=71.40% | Fails=0 | 3.1s
Ep  3790 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=62.80% | Fails=0 | 3.2s
Ep  3800 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=80.40% | Fails=0 | 3.1s
Ep  3810 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=60.80% | Fails=0 | 3.3s
Ep  3820 [hard        ] [risk_manager_0      ] | DD=22.13% | Ret=-21.95% | Viol=69.80% | Fails=591 | 3.4s
Ep  3830 [hard        ] [risk_manager_0      ] | DD=22.81% | Ret=-22.45% | Viol=66.40% | Fails=761 | 3.3s
Ep  3840 [hard        ] [risk_manager_0      ] | DD=8.89% | Ret=-8.89% | Viol=72.00% | Fails=0 | 3.4s
Ep  3850 [hard        ] [portfolio_manager_0 ] | DD=33.12% | Ret=-32.91% | Viol=77.40% | Fails=192 | 3.2s
Ep  3860 [hard        ] [portfolio_manager_0 ] | DD=0.61% | Ret=-0.44% | Viol=81.40% | Fails=0 | 3.3s
Ep  3870 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=81.40% | Fails=0 | 3.1s
Ep  3880 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=45.20% | Fails=0 | 3.2s
Ep  3890 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=85.40% | Fails=0 | 3.2s
Ep  3900 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=80.00% | Fails=0 | 3.6s
Ep  3910 [hard        ] [trader_0            ] | DD=16.99% | Ret=-16.37% | Viol=81.60% | Fails=255 | 3.4s
Ep  3920 [hard        ] [trader_0            ] | DD=27.94% | Ret=-27.84% | Viol=67.00% | Fails=510 | 3.3s
Ep  3930 [hard        ] [trader_0            ] | DD=23.05% | Ret=-22.31% | Viol=89.00% | Fails=147 | 3.1s
Ep  3940 [hard        ] [trader_0            ] | DD=0.00% | Ret=+0.00% | Viol=72.40% | Fails=0 | 3.4s
Ep  3950 [hard        ] [risk_manager_0      ] | DD=0.18% | Ret=+0.16% | Viol=96.80% | Fails=0 | 3.2s
Ep  3960 [hard        ] [risk_manager_0      ] | DD=9.98% | Ret=-9.60% | Viol=96.20% | Fails=0 | 3.2s
Ep  3970 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=79.00% | Fails=0 | 3.2s
Ep  3980 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=88.80% | Fails=0 | 3.1s
Ep  3990 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=95.40% | Fails=0 | 3.4s
Ep  4000 [hard        ] [portfolio_manager_0 ] | DD=28.19% | Ret=-27.74% | Viol=75.60% | Fails=113 | 3.2s
Ep  4010 [hard        ] [portfolio_manager_0 ] | DD=0.00% | Ret=+0.00% | Viol=94.80% | Fails=0 | 3.5s
Ep  4020 [hard        ] [portfolio_manager_0 ] | DD=30.64% | Ret=-29.78% | Viol=96.40% | Fails=20 | 3.1s
Ep  4030 [hard        ] [portfolio_manager_0 ] | DD=25.52% | Ret=-24.50% | Viol=91.40% | Fails=147 | 3.2s
Ep  4040 [hard        ] [portfolio_manager_0 ] | DD=10.53% | Ret=-10.53% | Viol=53.60% | Fails=0 | 3.1s
Ep  4050 [hard        ] [trader_0            ] | DD=25.80% | Ret=-24.89% | Viol=88.20% | Fails=104 | 3.6s
Ep  4060 [hard        ] [trader_0            ] | DD=12.98% | Ret=-11.82% | Viol=86.20% | Fails=0 | 3.0s
Ep  4070 [hard        ] [trader_0            ] | DD=24.21% | Ret=-24.14% | Viol=92.80% | Fails=213 | 3.3s
Ep  4080 [hard        ] [trader_0            ] | DD=10.70% | Ret=-10.65% | Viol=86.40% | Fails=0 | 3.1s
Ep  4090 [hard        ] [trader_0            ] | DD=7.81% | Ret=-7.78% | Viol=89.40% | Fails=0 | 3.1s
Ep  4100 [hard        ] [risk_manager_0      ] | DD=0.00% | Ret=+0.00% | Viol=93.80% | Fails=0 | 3.1s
Ep  4110 [hard        ] [risk_manager_0      ] | DD=0.42% | Ret=-0.23% | Viol=86.20% | Fails=0 | 3.0s
Ep  4120 [hard        ] [risk_manager_0      ] | DD=14.12% | Ret=-12.14% | Viol=89.40% | Fails=0 | 3.1s
